image_id,class,raw_path,processed_path,source_type,colormap,pixel_to_mm,weld_id,defect_present,label_type,split,orig_h,orig_w,crop_r0,crop_r1,crop_c0,crop_c1,patch_size,mask_path,defect_area_px,defect_area_frac,n_components,mask_empty,used_fallback
slag__GS128,slag,data/raw/slag/GS128.jpg,data/processed/slag/slag__GS128.npy,gray,none,1.0,slag__GS128,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS128.npy,86,0.001312,3,False,False
slag__GS129,slag,data/raw/slag/GS129.jpg,data/processed/slag/slag__GS129.npy,gray,none,1.0,slag__GS129,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS129.npy,83,0.001266,1,False,False
slag__GS12_1,slag,data/raw/slag/GS12_1.jpg,data/processed/slag/slag__GS12_1.npy,gray,none,1.0,slag__GS12,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS12_1.npy,11,0.000168,2,False,False
slag__GS12_2,slag,data/raw/slag/GS12_2.jpg,data/processed/slag/slag__GS12_2.npy,gray,none,1.0,slag__GS12,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS12_2.npy,10,0.000153,2,False,False
slag__GS12_3,slag,data/raw/slag/GS12_3.jpg,data/processed/slag/slag__GS12_3.npy,gray,none,1.0,slag__GS12,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS12_3.npy,117,0.001785,3,False,False
slag__GS130,slag,data/raw/slag/GS130.jpg,data/processed/slag/slag__GS130.npy,gray,none,1.0,slag__GS130,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS130.npy,78,0.00119,3,False,False
slag__GS131,slag,data/raw/slag/GS131.jpg,data/processed/slag/slag__GS131.npy,gray,none,1.0,slag__GS131,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS131.npy,219,0.003342,5,False,False
slag__GS132,slag,data/raw/slag/GS132.jpg,data/processed/slag/slag__GS132.npy,gray,none,1.0,slag__GS132,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS132.npy,77,0.001175,1,False,False
slag__GS133,slag,data/raw/slag/GS133.jpg,data/processed/slag/slag__GS133.npy,gray,none,1.0,slag__GS133,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS133.npy,92,0.001404,2,False,False
slag__GS134,slag,data/raw/slag/GS134.jpg,data/processed/slag/slag__GS134.npy,gray,none,1.0,slag__GS134,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS134.npy,54,0.000824,1,False,False
slag__GS135,slag,data/raw/slag/GS135.jpg,data/processed/slag/slag__GS135.npy,gray,none,1.0,slag__GS135,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS135.npy,90,0.001373,1,False,False
slag__GS136,slag,data/raw/slag/GS136.jpg,data/processed/slag/slag__GS136.npy,gray,none,1.0,slag__GS136,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS136.npy,110,0.001678,2,False,False
slag__GS137,slag,data/raw/slag/GS137.jpg,data/processed/slag/slag__GS137.npy,gray,none,1.0,slag__GS137,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS137.npy,111,0.001694,1,False,False
slag__GS138,slag,data/raw/slag/GS138.jpg,data/processed/slag/slag__GS138.npy,gray,none,1.0,slag__GS138,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS138.npy,68,0.001038,1,False,False
slag__GS139,slag,data/raw/slag/GS139.jpg,data/processed/slag/slag__GS139.npy,gray,none,1.0,slag__GS139,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS139.npy,95,0.00145,2,False,False
slag__GS13_1,slag,data/raw/slag/GS13_1.jpg,data/processed/slag/slag__GS13_1.npy,gray,none,1.0,slag__GS13,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS13_1.npy,210,0.003204,6,False,False
slag__GS13_2,slag,data/raw/slag/GS13_2.jpg,data/processed/slag/slag__GS13_2.npy,gray,none,1.0,slag__GS13,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS13_2.npy,100,0.001526,3,False,False
slag__GS140,slag,data/raw/slag/GS140.jpg,data/processed/slag/slag__GS140.npy,gray,none,1.0,slag__GS140,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS140.npy,75,0.001144,1,False,False
slag__GS141,slag,data/raw/slag/GS141.jpg,data/processed/slag/slag__GS141.npy,gray,none,1.0,slag__GS141,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS141.npy,58,0.000885,2,False,False
slag__GS142,slag,data/raw/slag/GS142.jpg,data/processed/slag/slag__GS142.npy,gray,none,1.0,slag__GS142,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS142.npy,146,0.002228,4,False,False
slag__GS143,slag,data/raw/slag/GS143.jpg,data/processed/slag/slag__GS143.npy,gray,none,1.0,slag__GS143,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS143.npy,103,0.001572,1,False,False
slag__GS144,slag,data/raw/slag/GS144.jpg,data/processed/slag/slag__GS144.npy,gray,none,1.0,slag__GS144,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS144.npy,79,0.001205,2,False,False
slag__GS145,slag,data/raw/slag/GS145.jpg,data/processed/slag/slag__GS145.npy,gray,none,1.0,slag__GS145,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS145.npy,166,0.002533,2,False,False
slag__GS146,slag,data/raw/slag/GS146.jpg,data/processed/slag/slag__GS146.npy,gray,none,1.0,slag__GS146,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS146.npy,78,0.00119,1,False,False
slag__GS147,slag,data/raw/slag/GS147.jpg,data/processed/slag/slag__GS147.npy,gray,none,1.0,slag__GS147,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS147.npy,47,0.000717,1,False,False
slag__GS148,slag,data/raw/slag/GS148.jpg,data/processed/slag/slag__GS148.npy,gray,none,1.0,slag__GS148,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS148.npy,113,0.001724,2,False,False
slag__GS149,slag,data/raw/slag/GS149.jpg,data/processed/slag/slag__GS149.npy,gray,none,1.0,slag__GS149,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS149.npy,10,0.000153,1,False,False
slag__GS14_1,slag,data/raw/slag/GS14_1.jpg,data/processed/slag/slag__GS14_1.npy,gray,none,1.0,slag__GS14,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS14_1.npy,64,0.000977,3,False,False
slag__GS14_2,slag,data/raw/slag/GS14_2.jpg,data/processed/slag/slag__GS14_2.npy,gray,none,1.0,slag__GS14,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS14_2.npy,155,0.002365,2,False,False
slag__GS14_3,slag,data/raw/slag/GS14_3.jpg,data/processed/slag/slag__GS14_3.npy,gray,none,1.0,slag__GS14,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS14_3.npy,121,0.001846,2,False,False
slag__GS150,slag,data/raw/slag/GS150.jpg,data/processed/slag/slag__GS150.npy,gray,none,1.0,slag__GS150,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS150.npy,82,0.001251,3,False,False
slag__GS151,slag,data/raw/slag/GS151.jpg,data/processed/slag/slag__GS151.npy,gray,none,1.0,slag__GS151,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS151.npy,160,0.002441,3,False,False
slag__GS151_2,slag,data/raw/slag/GS151_2.jpg,data/processed/slag/slag__GS151_2.npy,gray,none,1.0,slag__GS151,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS151_2.npy,158,0.002411,3,False,False
slag__GS151_3,slag,data/raw/slag/GS151_3.jpg,data/processed/slag/slag__GS151_3.npy,gray,none,1.0,slag__GS151,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS151_3.npy,54,0.000824,1,False,False
slag__GS152_1,slag,data/raw/slag/GS152_1.jpg,data/processed/slag/slag__GS152_1.npy,gray,none,1.0,slag__GS152,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS152_1.npy,128,0.001953,4,False,False
slag__GS152_2,slag,data/raw/slag/GS152_2.jpg,data/processed/slag/slag__GS152_2.npy,gray,none,1.0,slag__GS152,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS152_2.npy,120,0.001831,2,False,False
slag__GS152_3,slag,data/raw/slag/GS152_3.jpg,data/processed/slag/slag__GS152_3.npy,gray,none,1.0,slag__GS152,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS152_3.npy,139,0.002121,2,False,False
slag__GS153,slag,data/raw/slag/GS153.jpg,data/processed/slag/slag__GS153.npy,gray,none,1.0,slag__GS153,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS153.npy,125,0.001907,5,False,False
slag__GS153_2,slag,data/raw/slag/GS153_2.jpg,data/processed/slag/slag__GS153_2.npy,gray,none,1.0,slag__GS153,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS153_2.npy,67,0.001022,2,False,False
slag__GS153_3,slag,data/raw/slag/GS153_3.jpg,data/processed/slag/slag__GS153_3.npy,gray,none,1.0,slag__GS153,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS153_3.npy,90,0.001373,1,False,False
slag__GS154,slag,data/raw/slag/GS154.jpg,data/processed/slag/slag__GS154.npy,gray,none,1.0,slag__GS154,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS154.npy,221,0.003372,5,False,False
slag__GS154_1,slag,data/raw/slag/GS154_1.jpg,data/processed/slag/slag__GS154_1.npy,gray,none,1.0,slag__GS154,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS154_1.npy,13,0.000198,1,False,False
slag__GS154_2,slag,data/raw/slag/GS154_2.jpg,data/processed/slag/slag__GS154_2.npy,gray,none,1.0,slag__GS154,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS154_2.npy,26,0.000397,1,False,False
slag__GS154_3,slag,data/raw/slag/GS154_3.jpg,data/processed/slag/slag__GS154_3.npy,gray,none,1.0,slag__GS154,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS154_3.npy,127,0.001938,3,False,False
slag__GS155,slag,data/raw/slag/GS155.jpg,data/processed/slag/slag__GS155.npy,gray,none,1.0,slag__GS155,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS155.npy,66,0.001007,1,False,False
slag__GS155_1,slag,data/raw/slag/GS155_1.jpg,data/processed/slag/slag__GS155_1.npy,gray,none,1.0,slag__GS155,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS155_1.npy,102,0.001556,5,False,False
slag__GS155_2,slag,data/raw/slag/GS155_2.jpg,data/processed/slag/slag__GS155_2.npy,gray,none,1.0,slag__GS155,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS155_2.npy,175,0.00267,3,False,False
slag__GS156,slag,data/raw/slag/GS156.jpg,data/processed/slag/slag__GS156.npy,gray,none,1.0,slag__GS156,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS156.npy,64,0.000977,1,False,False
slag__GS156_2,slag,data/raw/slag/GS156_2.jpg,data/processed/slag/slag__GS156_2.npy,gray,none,1.0,slag__GS156,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS156_2.npy,159,0.002426,2,False,False
slag__GS157,slag,data/raw/slag/GS157.jpg,data/processed/slag/slag__GS157.npy,gray,none,1.0,slag__GS157,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS157.npy,103,0.001572,4,False,False
slag__GS157_1,slag,data/raw/slag/GS157_1.jpg,data/processed/slag/slag__GS157_1.npy,gray,none,1.0,slag__GS157,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS157_1.npy,128,0.001953,4,False,False
slag__GS157_2,slag,data/raw/slag/GS157_2.jpg,data/processed/slag/slag__GS157_2.npy,gray,none,1.0,slag__GS157,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS157_2.npy,124,0.001892,5,False,False
slag__GS158,slag,data/raw/slag/GS158.jpg,data/processed/slag/slag__GS158.npy,gray,none,1.0,slag__GS158,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS158.npy,38,0.00058,1,False,False
slag__GS158_1,slag,data/raw/slag/GS158_1.jpg,data/processed/slag/slag__GS158_1.npy,gray,none,1.0,slag__GS158,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS158_1.npy,41,0.000626,3,False,False
slag__GS158_2,slag,data/raw/slag/GS158_2.jpg,data/processed/slag/slag__GS158_2.npy,gray,none,1.0,slag__GS158,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS158_2.npy,102,0.001556,4,False,False
slag__GS159,slag,data/raw/slag/GS159.jpg,data/processed/slag/slag__GS159.npy,gray,none,1.0,slag__GS159,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS159.npy,51,0.000778,2,False,False
slag__GS159_2,slag,data/raw/slag/GS159_2.jpg,data/processed/slag/slag__GS159_2.npy,gray,none,1.0,slag__GS159,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS159_2.npy,207,0.003159,4,False,False
slag__GS15_1,slag,data/raw/slag/GS15_1.jpg,data/processed/slag/slag__GS15_1.npy,gray,none,1.0,slag__GS15,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS15_1.npy,112,0.001709,4,False,False
slag__GS15_2,slag,data/raw/slag/GS15_2.jpg,data/processed/slag/slag__GS15_2.npy,gray,none,1.0,slag__GS15,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS15_2.npy,152,0.002319,3,False,False
slag__GS160,slag,data/raw/slag/GS160.jpg,data/processed/slag/slag__GS160.npy,gray,none,1.0,slag__GS160,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS160.npy,80,0.001221,1,False,False
slag__GS160_2,slag,data/raw/slag/GS160_2.jpg,data/processed/slag/slag__GS160_2.npy,gray,none,1.0,slag__GS160,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS160_2.npy,143,0.002182,3,False,False
slag__GS160_3,slag,data/raw/slag/GS160_3.jpg,data/processed/slag/slag__GS160_3.npy,gray,none,1.0,slag__GS160,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS160_3.npy,108,0.001648,3,False,False
slag__GS161,slag,data/raw/slag/GS161.jpg,data/processed/slag/slag__GS161.npy,gray,none,1.0,slag__GS161,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS161.npy,135,0.00206,2,False,False
slag__GS161_1,slag,data/raw/slag/GS161_1.jpg,data/processed/slag/slag__GS161_1.npy,gray,none,1.0,slag__GS161,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS161_1.npy,216,0.003296,5,False,False
slag__GS161_2,slag,data/raw/slag/GS161_2.jpg,data/processed/slag/slag__GS161_2.npy,gray,none,1.0,slag__GS161,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS161_2.npy,126,0.001923,3,False,False
slag__GS162,slag,data/raw/slag/GS162.jpg,data/processed/slag/slag__GS162.npy,gray,none,1.0,slag__GS162,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS162.npy,107,0.001633,2,False,False
slag__GS162_1,slag,data/raw/slag/GS162_1.jpg,data/processed/slag/slag__GS162_1.npy,gray,none,1.0,slag__GS162,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS162_1.npy,132,0.002014,6,False,False
slag__GS162_2,slag,data/raw/slag/GS162_2.jpg,data/processed/slag/slag__GS162_2.npy,gray,none,1.0,slag__GS162,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS162_2.npy,54,0.000824,2,False,False
slag__GS163,slag,data/raw/slag/GS163.jpg,data/processed/slag/slag__GS163.npy,gray,none,1.0,slag__GS163,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS163.npy,68,0.001038,2,False,False
slag__GS163_2,slag,data/raw/slag/GS163_2.jpg,data/processed/slag/slag__GS163_2.npy,gray,none,1.0,slag__GS163,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS163_2.npy,240,0.003662,3,False,False
slag__GS164,slag,data/raw/slag/GS164.jpg,data/processed/slag/slag__GS164.npy,gray,none,1.0,slag__GS164,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS164.npy,68,0.001038,1,False,False
slag__GS164_2,slag,data/raw/slag/GS164_2.jpg,data/processed/slag/slag__GS164_2.npy,gray,none,1.0,slag__GS164,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS164_2.npy,196,0.002991,4,False,False
slag__GS164_3,slag,data/raw/slag/GS164_3.jpg,data/processed/slag/slag__GS164_3.npy,gray,none,1.0,slag__GS164,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS164_3.npy,94,0.001434,1,False,False
slag__GS165,slag,data/raw/slag/GS165.jpg,data/processed/slag/slag__GS165.npy,gray,none,1.0,slag__GS165,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS165.npy,150,0.002289,1,False,False
slag__GS165_1,slag,data/raw/slag/GS165_1.jpg,data/processed/slag/slag__GS165_1.npy,gray,none,1.0,slag__GS165,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS165_1.npy,92,0.001404,2,False,False
slag__GS165_2,slag,data/raw/slag/GS165_2.jpg,data/processed/slag/slag__GS165_2.npy,gray,none,1.0,slag__GS165,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS165_2.npy,85,0.001297,2,False,False
slag__GS166,slag,data/raw/slag/GS166.jpg,data/processed/slag/slag__GS166.npy,gray,none,1.0,slag__GS166,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS166.npy,81,0.001236,4,False,False
slag__GS166_1,slag,data/raw/slag/GS166_1.jpg,data/processed/slag/slag__GS166_1.npy,gray,none,1.0,slag__GS166,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS166_1.npy,179,0.002731,7,False,False
slag__GS166_2,slag,data/raw/slag/GS166_2.jpg,data/processed/slag/slag__GS166_2.npy,gray,none,1.0,slag__GS166,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS166_2.npy,13,0.000198,2,False,False
slag__GS166_3,slag,data/raw/slag/GS166_3.jpg,data/processed/slag/slag__GS166_3.npy,gray,none,1.0,slag__GS166,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS166_3.npy,225,0.003433,3,False,False
slag__GS167,slag,data/raw/slag/GS167.jpg,data/processed/slag/slag__GS167.npy,gray,none,1.0,slag__GS167,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS167.npy,47,0.000717,1,False,False
slag__GS167_1,slag,data/raw/slag/GS167_1.jpg,data/processed/slag/slag__GS167_1.npy,gray,none,1.0,slag__GS167,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS167_1.npy,30,0.000458,2,False,False
slag__GS167_2,slag,data/raw/slag/GS167_2.jpg,data/processed/slag/slag__GS167_2.npy,gray,none,1.0,slag__GS167,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS167_2.npy,122,0.001862,2,False,False
slag__GS167_3,slag,data/raw/slag/GS167_3.jpg,data/processed/slag/slag__GS167_3.npy,gray,none,1.0,slag__GS167,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS167_3.npy,90,0.001373,1,False,False
slag__GS168,slag,data/raw/slag/GS168.jpg,data/processed/slag/slag__GS168.npy,gray,none,1.0,slag__GS168,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS168.npy,214,0.003265,3,False,False
slag__GS168_1,slag,data/raw/slag/GS168_1.jpg,data/processed/slag/slag__GS168_1.npy,gray,none,1.0,slag__GS168,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS168_1.npy,109,0.001663,3,False,False
slag__GS168_2,slag,data/raw/slag/GS168_2.jpg,data/processed/slag/slag__GS168_2.npy,gray,none,1.0,slag__GS168,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS168_2.npy,77,0.001175,2,False,False
